Latitude,Longitude,Total Deaths,Total Damages ('000 US$),Dis Mag Value
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
14.473,-90.88,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,100.0,0.0
0,0,1.0,0.0,0.0
0,0,68.0,0.0,0.0
0,0,0.0,60000.0,177.0
0,0,1.0,70000.0,180.0
0,0,299.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,100000.0,0.0
0,0,8.0,0.0,0.0
0,0,0.0,0.0,128.0
0,0,1.0,0.0,0.0
0,0,0.0,30000.0,0.0
-1.196,121.333,0.0,0.0,6.0
-1.68,134.234,0.0,0.0,6.0
2.824,96.085,3.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,13.0,0.0,4170.0
0,0,150.0,350000.0,41000.0
0,0,14.0,0.0,942.0
0,0,19.0,0.0,4900.0
0,0,0.0,0.0,2.0
0,0,13.0,1600.0,17000.0
0,0,0.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,80.0
0,0,549.0,30772.0,276600.0
0,0,33.0,20000.0,6770.0
0,0,100.0,0.0,0.0
0,0,22.0,0.0,79000.0
0,0,11.0,0.0,9750.0
0,0,9.0,416.0,0.0
0,0,124.0,0.0,60.0
0,0,900.0,0.0,5.0
0,0,1030.0,0.0,50.0
0,0,50.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,86.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,910722.0,560000.0
0,0,20.0,0.0,0.0
0,0,44.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
28.093,51.755,1.0,0.0,5.0
34.642,47.4,2.0,0.0,5.0
35.626,49.047,227.0,300000.0,7.0
34.594,47.454,0.0,0.0,5.0
31.995,49.329,0.0,0.0,6.0
0,0,11.0,59060.0,59660.0
0,0,11.0,0.0,44880.0
0,0,39.0,4000.0,9720.0
0,0,0.0,0.0,300.0
37.67,15.267,0.0,0.0,4.0
38.381,13.701,2.0,500000.0,6.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,296000.0,0.0
0,0,0.0,1000.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,108.0
0,0,5.0,5000.0,0.0
0,0,0.0,0.0,2.0
0,0,1.0,500.0,0.0
0,0,1.0,20000.0,0.0
0,0,0.0,0.0,0.0
0,0,12.0,0.0,920.0
0,0,14.0,0.0,77900.0
0,0,6.0,0.0,750.0
0,0,16.0,0.0,0.0
0,0,0.0,1500.0,0.0
0,0,29.0,100.0,0.0
0,0,0.0,38000.0,2000.0
0,0,0.0,0.0,0.0
0,0,4.0,10000.0,0.0
0,0,16.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,90.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,14150.0
0,0,0.0,0.0,0.0
0,0,80.0,200000.0,40850.0
0,0,1.0,832.0,47.0
0,0,2.0,181.0,150.0
0,0,20.0,0.0,180.0
0,0,671.0,0.0,0.0
19.514,-103.62,0.0,0.0,0.0
0,0,27.0,0.0,1000.0
0,0,10.0,0.0,35140.0
0,0,13.0,640000.0,180.0
0,0,0.0,0.0,0.0
0,0,3.0,200000.0,225.0
0,0,50.0,0.0,-10.0
0,0,0.0,210000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,33.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,1176.0
0,0,17.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,25.0,0.0,0.0
0,0,3.0,50000.0,206.0
0,0,1.0,0.0,3860.0
0,0,41.0,0.0,0.0
0,0,17.0,30000.0,150.0
0,0,0.0,600000.0,0.0
0,0,3.0,0.0,0.0
0,0,1.0,150000.0,28760.0
18.77,-104.104,29.0,116300.0,8.0
0,0,2.0,0.0,880.0
0,0,14.0,0.0,0.0
0,0,11.0,0.0,130.0
39.61,77.23,268.0,157000.0,6.0
0,0,0.0,10000.0,0.0
0,0,5.0,300000.0,0.0
0,0,13.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,1.0,50.0,0.0
0,0,24.0,0.0,600000.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,0.0,0.0
-8.807,118.524,0.0,0.0,6.0
0,0,1.0,0.0,0.0
0,0,3.0,0.0,540.0
0,0,21.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,20.0,0.0,0.0
29.59,51.474,0.0,0.0,5.0
0,0,0.0,0.0,0.0
0,0,15.0,0.0,-37.0
0,0,16.0,150000.0,148300.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,32.0,0.0,88560.0
0,0,14.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,290.0,22700.0,215.0
0,0,6.0,96.0,0.0
0,0,80.0,800000.0,0.0
0,0,2.0,0.0,0.0
0,0,210.0,246000.0,111100.0
-6.884,146.388,0.0,0.0,6.0
0,0,83.0,4000.0,19750.0
0,0,2.0,20000.0,8530.0
-16.265,-73.641,145.0,300000.0,8.0
0,0,200.0,3000.0,14300.0
0,0,5.0,0.0,752.0
0,0,4.0,23000.0,0.0
0,0,0.0,0.0,0.0
0,0,114.0,9400.0,13150.0
0,0,0.0,200000.0,0.0
0,0,41.0,6000000.0,0.0
0,0,0.0,0.0,1077.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,22940.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,134.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,321.0,0.0,206660.0
0,0,15.0,0.0,0.0
0,0,237.0,0.0,200000.0
0,0,0.0,0.0,1060.0
0,0,340.0,0.0,0.0
0,0,80.0,0.0,0.0
0,0,84.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,24.0,0.0,0.0
0,0,16.0,1000.0,110.0
0,0,0.0,0.0,0.0
0,0,144.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,0.0,0.0,0.0
-15.35,-72.516,2.0,0.0,6.0
-14.258,-72.683,4.0,0.0,6.0
0,0,9.0,0.0,14800.0
0,0,0.0,0.0,17430.0
0,0,6.0,0.0,272800.0
0,0,20.0,0.0,0.0
13.257,123.685,0.0,792.0,0.0
0,0,0.0,1788.0,0.0
0,0,37.0,8000.0,31880.0
0,0,4.0,0.0,190.0
0,0,232.0,68565.0,140.0
0,0,0.0,293.0,0.0
0,0,4.0,1407.0,0.0
0,0,0.0,0.0,6000.0
0,0,27.0,700000.0,47890.0
0,0,270.0,0.0,-25.0
0,0,2.0,146000.0,245.0
0,0,10.0,0.0,5050.0
0,0,0.0,0.0,428.0
0,0,7.0,120000.0,14270.0
0,0,10.0,0.0,-31.0
0,0,0.0,17200.0,0.0
0,0,8.0,0.0,0.0
0,0,11.0,33000.0,231500.0
0,0,10.0,241000.0,2857000.0
0,0,16.0,17000.0,36650.0
0,0,332.0,0.0,-26.0
0,0,276.0,0.0,30.0
0,0,0.0,0.0,485.0
0,0,0.0,0.0,300.0
0,0,0.0,0.0,809.0
0,0,10.0,0.0,1770.0
0,0,2.0,0.0,1200.0
0,0,35.0,0.0,0.0
0,0,3.0,2000.0,0.0
0,0,0.0,0.0,190.0
0,0,12.0,0.0,2900.0
0,0,0.0,0.0,0.0
0,0,0.0,22400.0,450.0
0,0,0.0,0.0,3900.0
0,0,33.0,0.0,67681.0
0,0,7.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,6000.0,0.0
0,0,0.0,0.0,0.0
0,0,27.0,0.0,100.0
0,0,100.0,1000.0,104300.0
0,0,113.0,0.0,0.0
0,0,187.0,0.0,0.0
0,0,48.0,0.0,0.0
0,0,33.0,0.0,0.0
0,0,104.0,24500.0,4160.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,600.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,234.0,0.0
0,0,0.0,51300.0,260.0
37.238,36.206,0.0,0.0,6.0
39.832,41.623,0.0,0.0,5.0
0,0,4.0,0.0,4900.0
0,0,3.0,0.0,1610.0
0,0,5.0,25000.0,14880.0
0,0,9.0,0.0,0.0
0,0,29.0,0.0,0.0
0,0,9.0,5000.0,225.0
0,0,1.0,2000.0,140.0
0,0,100.0,240000.0,150.0
0,0,5.0,0.0,0.0
0,0,5.0,0.0,108.0
0,0,3.0,0.0,0.0
0,0,22.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,14.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,9.0,15000.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,250000.0,0.0
0,0,0.0,1800.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,10000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,30000.0,0.0
0,0,0.0,4000.0,0.0
0,0,0.0,7000.0,0.0
0,0,0.0,3000.0,0.0
47.149,-122.7266667,1.0,2000000.0,7.0
0,0,0.0,0.0,24.0
0,0,1.0,13000.0,63380.0
0,0,9.0,0.0,7730.0
0,0,56.0,0.0,0.0
0,0,1.0,0.0,1030.0
0,0,0.0,0.0,797.0
0,0,1.0,0.0,283.0
0,0,11.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,20.0,4700.0,72000.0
0,0,310.0,84000.0,745.0
0,0,30.0,25000.0,0.0
0,0,3.0,3200.0,196.0
0,0,20.0,55000.0,0.0
0,0,9.0,0.0,0.0
-16.507,168.346,0.0,0.0,0.0
0,0,1.0,0.0,200.0
0,0,1.0,0.0,100.0
0,0,0.0,1500.0,0.0
0,0,33.0,0.0,10860.0
0,0,13.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,0.0,0.0,0.0
-1.408,29.2,0.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,0.0,0.0,3270.0
0,0,12.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,104.0,0.0,413500.0
0,0,41.0,0.0,0.0
0,0,72.0,0.0,0.0
0,0,502.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,25.0,0.0,0.0
0,0,66.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,13.0,3600.0,0.0
0,0,1.0,0.0,370.0
24.279,122.179,4.0,25000.0,7.0
0,0,6.0,200500.0,0.0
-1.52,29.25,200.0,9000.0,0.0
35.517,74.654,17.0,0.0,5.0
35.414,74.515,19.0,0.0,6.0
0,0,6.0,0.0,333200.0
0,0,11.0,392.0,13420.0
0,0,117.0,450000.0,224600.0
0,0,69.0,0.0,0.0
0,0,16.0,79923.0,110.0
0,0,24.0,2836.0,400.0
0,0,8.0,0.0,1160.0
-17.6,167.856,0.0,0.0,7.0
-14.49,167.827,0.0,0.0,6.0
0,0,40.0,0.0,1980.0
6.033,124.249,15.0,1714.0,8.0
-3.302,142.945,4.0,0.0,8.0
0,0,0.0,0.0,20250.0
0,0,1.0,2000.0,0.0
0,0,28.0,40979.0,62710.0
0,0,472.0,0.0,0.0
0,0,0.0,2000000.0,0.0
0,0,79.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,0.0,0.0,340.0
0,0,24.0,0.0,114.0
0,0,20.0,0.0,0.0
0,0,175.0,0.0,0.0
0,0,8.0,0.0,253.0
0,0,2.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,308.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,60.0,0.0,60.0
0,0,14.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,14.0,0.0,0.0
0,0,120.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,72.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,0.0,50.0,0.0
0,0,2.0,1000.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,300000.0,0.0
0,0,60.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,0.0,500.0,8030.0
0,0,0.0,0.0,0.0
0,0,7.0,50000.0,100.0
0,0,14.0,0.0,0.0
36.429,70.438,3.0,0.0,6.0
0,0,14.0,0.0,0.0
0,0,22.0,30.0,4900.0
0,0,0.0,0.0,0.0
0,0,113.0,0.0,50.0
0,0,10.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,4.0,500.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,59.0,0.0,0.0
0,0,13.0,0.0,13770.0
0,0,4.0,0.0,16.0
0,0,0.0,0.0,0.0
0,0,26.0,0.0,11680.0
0,0,18.0,0.0,12840.0
0,0,35.0,1450.0,5280.0
0,0,33.0,1000.0,170.0
0,0,62.0,5664.0,160.0
0,0,7.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,453.0,178.0
0,0,42.0,3292.0,0.0
0,0,14.0,238.0,0.0
0,0,57.0,3340.0,0.0
-3.212,142.427,1.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,36.0,0.0,0.0
0,0,122.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,3.0,50.0,100.0
0,0,183.0,0.0,-25.0
0,0,6.0,100.0,100.0
0,0,0.0,0.0,37.0
0,0,3.0,500.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,50000.0,250.0
0,0,4.0,0.0,40.0
0,0,4.0,0.0,5420.0
0,0,1.0,290.0,16410.0
0,0,10.0,0.0,-11.0
0,0,0.0,0.0,0.0
0,0,1.0,64970.0,9580.0
0,0,82.0,32000.0,10880.0
0,0,0.0,0.0,200.0
0,0,122.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,242.0,0.0,-50.0
0,0,0.0,0.0,2000.0
0,0,0.0,0.0,1880.0
0,0,0.0,0.0,6.0
0,0,0.0,0.0,0.0
0,0,2.0,3000.0,120.0
-1.684,29.077,45.0,0.0,5.0
0,0,83.0,0.0,244000.0
0,0,19.0,0.0,22810.0
0,0,33.0,0.0,0.0
0,0,49.0,0.0,27686.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,33.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,0.0,0.0,65260.0
0,0,63.0,0.0,0.0
0,0,30.0,0.0,0.0
42.436,21.466,1.0,0.0,6.0
0,0,0.0,0.0,0.0
0,0,0.0,3000.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,120.0
0,0,80.0,0.0,0.0
0,0,95.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,154.0,35827.0,0.0
0,0,35.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,2300.0,4500.0
38.673,69.902,3.0,0.0,5.0
36.429,70.438,0.0,0.0,6.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
38.573,31.271,42.0,95000.0,7.0
0,0,34.0,0.0,15130.0
0,0,10.0,0.0,0.0
0,0,7.0,0.0,65.0
0,0,37.0,0.0,0.0
0,0,1.0,50.0,0.0
-2.907,33.733,2.0,0.0,6.0
0,0,9.0,0.0,50.0
0,0,9.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,25000.0,200.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,1.0,4000.0,0.0
0,0,10.0,2200000.0,290.0
0,0,0.0,20000.0,0.0
0,0,36.0,700000.0,200.0
0,0,30.0,450500.0,0.0
0,0,18.0,0.0,0.0
0,0,7.0,0.0,35390.0
0,0,9.0,13000.0,0.0
0,0,10.0,1000000.0,108300.0
0,0,0.0,0.0,5460.0
0,0,1.0,300000.0,105.0
0,0,14.0,0.0,0.0
0,0,0.0,6600.0,23.0
0,0,0.0,5000.0,149.0
0,0,0.0,0.0,414.0
0,0,0.0,20000.0,770.0
0,0,0.0,200500.0,1320.0
0,0,0.0,0.0,93.0
0,0,0.0,0.0,2023.0
0,0,0.0,0.0,145.0
0,0,214.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,3300000.0,0.0
0,0,28.0,400000.0,0.0
0,0,0.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,4.0,11000.0,0.0
0,0,4.0,3000.0,224900.0
0,0,0.0,100.0,0.0
0,0,10.0,2200.0,27820.0
0,0,82.0,23900.0,0.0
0,0,55.0,58000.0,19980.0
0,0,0.0,0.0,55.0
0,0,5.0,0.0,0.0
0,0,0.0,200000.0,0.0
0,0,0.0,0.0,146.0
0,0,10.0,0.0,3900.0
0,0,13.0,0.0,5180.0
0,0,28.0,0.0,19470.0
0,0,2.0,0.0,0.0
0,0,1.0,9000.0,0.0
0,0,22.0,5000.0,0.0
0,0,0.0,41.0,0.0
0,0,16.0,0.0,3000.0
0,0,3.0,0.0,0.0
0,0,72.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,39.0,0.0,0.0
0,0,67.0,0.0,0.0
0,0,41.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,24.0,0.0,0.0
0,0,18.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2000.0,0.0,0.0
0,0,296.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,24.0,0.0,2580.0
0,0,12.0,0.0,0.0
0,0,345.0,280000.0,0.0
0,0,18.0,0.0,78940.0
0,0,0.0,0.0,0.0
35.893,70.62,1.0,0.0,5.0
0,0,0.0,0.0,10280.0
0,0,13.0,0.0,2650.0
0,0,6.0,50000.0,174.0
0,0,0.0,55000.0,30870.0
0,0,8.0,0.0,0.0
0,0,1175.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,93000.0,0.0
0,0,51.0,0.0,433500.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,110.0
0,0,0.0,0.0,0.0
0,0,8.0,0.0,27680.0
39.5,39.878,1.0,0.0,6.0
0,0,44.0,200000.0,0.0
0,0,17.0,0.0,0.0
0,0,30.0,0.0,14990.0
0,0,33.0,0.0,1440.0
0,0,11.0,0.0,1250.0
0,0,15.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,23.0,1028210.0,202800.0
0,0,0.0,120000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,130.0
0,0,0.0,0.0,5265.0
0,0,0.0,75000.0,0.0
0,0,6.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,1.0,50000.0,0.0
0,0,2.0,10000.0,0.0
0,0,16.0,0.0,78940.0
0,0,27.0,0.0,0.0
0,0,0.0,173.0,430.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,-11.0
33.426,69.524,2.0,0.0,5.0
0,0,0.0,0.0,1930.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,2660.0
0,0,329.0,0.0,0.0
0,0,3.0,0.0,38.0
0,0,0.0,0.0,3230.0
0,0,1.0,0.0,0.0
0,0,0.0,150000.0,310.0
0,0,0.0,32000.0,1232000.0
0,0,0.0,5500.0,1820.0
0,0,3.0,15000.0,80550.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
-3.393,29.558,3.0,0.0,5.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,527.0,0.0,130000.0
0,0,0.0,0.0,0.0
0,0,76.0,0.0,120.0
0,0,2.0,0.0,0.0
0,0,260.0,5000.0,0.0
0,0,3.0,0.0,46050.0
0,0,200.0,0.0,275300.0
0,0,0.0,0.0,118200.0
0,0,11.0,0.0,90.0
0,0,0.0,0.0,0.0
0,0,12.0,40000.0,1000.0
0,0,0.0,27000.0,124.0
0,0,0.0,0.0,0.0
38.849,141.568,0.0,233000.0,7.0
0,0,69.0,1000.0,8230.0
0,0,9.0,42620.0,2000.0
0,0,23.0,0.0,120.0
0,0,130.0,4500000.0,216.0
41.774,143.593,2.0,563000.0,7.0
0,0,40.0,0.0,100.0
0,0,42.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,5.0,0.0,160.0
0,0,50.0,28000.0,100.0
0,0,3.0,0.0,65.0
0,0,2.0,655000.0,1100.0
0,0,20.0,55000.0,145.0
0,0,0.0,0.0,8600.0
22.854,92.306,2.0,0.0,6.0
0,0,65.0,0.0,4230.0
0,0,7.0,0.0,0.0
0,0,161.0,303000.0,0.0
0,0,29.0,0.0,75950.0
25.975,101.29,16.0,75000.0,6.0
0,0,38.0,160000.0,317900.0
0,0,28.0,0.0,44620.0
0,0,430.0,7890000.0,1287000.0
0,0,123.0,2440000.0,471100.0
0,0,3.0,0.0,3350.0
0,0,35.0,0.0,0.0
19.777,-70.673,3.0,0.0,6.0
0,0,13.0,0.0,51770.0
0,0,9.0,1500000.0,0.0
39.16,20.605,0.0,0.0,6.0
0,0,38.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,241.0,0.0,600.0
0,0,8.0,0.0,1500.0
0,0,148.0,0.0,79400.0
0,0,43.0,0.0,0.0
44.792,8.892,0.0,561352.0,5.0
38.432,141.003,0.0,411000.0,6.0
0,0,23.0,7000.0,8080.0
0,0,235.0,29000.0,13490.0
36.964,3.634,2266.0,5000000.0,7.0
0,0,30.0,4830000.0,108400.0
-1.467,-78.442,0.0,0.0,0.0
0,0,4.0,300000.0,240.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,180.0
0,0,45.0,0.0,100.0
0,0,1.0,50000.0,200.0
0,0,0.0,330000.0,0.0
0,0,1039.0,280000.0,0.0
0,0,9355.0,1650000.0,0.0
0,0,15090.0,880000.0,40.0
0,0,19490.0,4400000.0,43.0
0,0,788.0,0.0,0.0
0,0,1210.0,400000.0,49.0
0,0,20089.0,4400000.0,0.0
0,0,2.0,110000.0,143.0
0,0,17.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,76.0,3961.0,0.0
0,0,0.0,0.0,0.0
0,0,187.0,0.0,0.0
0,0,28.0,0.0,0.0
0,0,153.0,0.0,0.0
0,0,62.0,0.0,40.0
0,0,9.0,0.0,100.0
0,0,0.0,140000.0,0.0
0,0,69.0,0.0,0.0
0,0,4.0,0.0,73220.0
0,0,0.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,0.0,10000.0,1990.0
0,0,2.0,10000.0,13530.0
0,0,2.0,15000.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,545000.0,2500.0
37.529,96.476,0.0,0.0,6.0
39.43,77.219,1.0,0.0,6.0
43.77,119.643,4.0,167000.0,5.0
25.954,101.254,3.0,60000.0,6.0
38.383,100.975,9.0,40000.0,6.0
34.712,103.834,1.0,0.0,5.0
27.372,103.971,4.0,0.0,6.0
42.905,80.515,11.0,1933.0,6.0
27.283,103.753,0.0,0.0,5.0
0,0,13.0,9640.0,2290.0
0,0,35.0,0.0,0.0
0,0,20.0,100000.0,0.0
0,0,38.0,241000.0,0.0
0,0,0.0,196938.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,500000.0
0,0,29.0,0.0,0.0
0,0,35.0,0.0,0.0
8.416,-82.824,2.0,0.0,7.0
0,0,1.0,0.0,770.0
0,0,0.0,0.0,0.0
0,0,418.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,1.0,2100.0,0.0
36.939,3.578,9.0,0.0,6.0
0,0,15.0,0.0,0.0
0,0,13.0,0.0,78730.0
0,0,40.0,0.0,47.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,1190.0
0,0,119.0,0.0,52990.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,180.0
0,0,0.0,0.0,240.0
0,0,301.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,22.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,20000.0,5300.0
0,0,3.0,0.0,0.0
0,0,0.0,20000.0,6.0
0,0,24.0,0.0,160.0
0,0,0.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,0.0,100000.0,0.0
2.354,128.855,1.0,0.0,7.0
1.142,128.152,0.0,0.0,6.0
0,0,12.0,0.0,0.0
0,0,0.0,1000.0,0.0
0,0,30.0,16000.0,0.0
0,0,150.0,0.0,0.0
0,0,142.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,67.0,169000.0,117900.0
0,0,37.0,0.0,0.0
0,0,25.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,400.0,0.0,0.0
0,0,0.0,0.0,0.0
35.476,60.784,0.0,0.0,5.0
28.355,54.169,1.0,21666.0,6.0
28.995,58.311,26796.0,500000.0,7.0
31.953,49.209,0.0,0.0,5.0
0,0,0.0,838.0,3000.0
0,0,20.0,0.0,0.0
0,0,0.0,0.0,0.0
42.946,72.764,3.0,0.0,6.0
0,0,0.0,0.0,390.0
0,0,38.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
37.226,138.779,40.0,28000000.0,7.0
0,0,2.0,0.0,7980.0
0,0,15.0,0.0,14990.0
0,0,4.0,0.0,75.0
0,0,160.0,0.0,0.0
0,0,16.0,4000.0,90.0
0,0,1.0,0.0,137.0
0,0,2754.0,50000.0,0.0
0,0,2.0,0.0,0.0
0,0,8.0,1000.0,75.0
0,0,730.0,2200000.0,21420.0
0,0,51.0,0.0,370.0
0,0,6.0,0.0,285.0
0,0,25.0,740000.0,220.0
0,0,89.0,2300000.0,230.0
0,0,80.0,0.0,0.0
0,0,0.0,200000.0,0.0
0,0,15.0,595000.0,250.0
0,0,9.0,550000.0,0.0
0,0,11.0,296000.0,0.0
0,0,0.0,280.0,90.0
-3.615,135.538,37.0,1000.0,7.0
-3.609,135.404,32.0,55000.0,7.0
0,0,0.0,0.0,2040.0
0,0,28.0,370.0,150.0
0,0,47.0,361000.0,92250.0
0,0,7.0,53500.0,10940.0
0,0,222.0,471000.0,362800.0
0,0,79.0,0.0,108.0
0,0,36.0,0.0,0.0
9.602,-84.172,8.0,0.0,6.0
0,0,0.0,0.0,0.0
0,0,688.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
